,county,state,city,zipcode,latitude,longitude
24790,Michigan,MI,Breedsville,49027,42.350328000000005,-86.067386
24791,Michigan,MI,Breedsville,49056,42.398286,-86.05621500000001
24794,Michigan,MI,Brethren,49619,44.293058,-85.991212
24796,Michigan,MI,Bridgeport,48722,43.346724,-83.844762
24800,Michigan,MI,Bridgman,49106,41.938283,-86.554765
24802,Michigan,MI,Brighton,48114,42.571759,-83.749604
24803,Michigan,MI,Brighton,48116,42.503671,-83.78106
24807,Michigan,MI,Britton,49229,41.987013,-83.827239
24809,Michigan,MI,Bronson,49028,41.851471,-85.190234
24814,Michigan,MI,Brooklyn,49230,42.091609000000005,-84.217344
24817,Michigan,MI,Brown City,48416,43.217071,-82.984954
24824,Michigan,MI,Brutus,49716,45.517286,-84.748136
24825,Michigan,MI,Buchanan,49107,41.844909,-86.417637
24829,Michigan,MI,Buckley,49620,44.523532,-85.691242
24835,Michigan,MI,Burlington,49029,42.142409,-85.100314
24837,Michigan,MI,Burr Oak,49030,41.865948,-85.338879
24839,Michigan,MI,Burt,48417,43.261282,-83.939194
24840,Michigan,MI,Burt,48457,43.186801,-83.89517
24843,Michigan,MI,Burton,48439,42.916399,-83.629374
24844,Michigan,MI,Burton,48506,43.067472,-83.624392
24845,Michigan,MI,Burton,48509,43.023941,-83.604716
24846,Michigan,MI,Burton,48519,42.981906,-83.604943
24847,Michigan,MI,Burton,48529,42.970338,-83.65859
24852,Michigan,MI,Byron,48418,42.794295,-83.969891
24853,Michigan,MI,Byron Center,49315,42.803705,-85.742196
24855,Michigan,MI,Cadillac,49601,44.245955,-85.510205
24858,Michigan,MI,Caledonia,49316,42.793767,-85.550467
24861,Michigan,MI,Calumet,49913,47.243215,-88.458417
24864,Michigan,MI,Camden,49232,41.740366,-84.664597
24867,Michigan,MI,Canadian Lakes,49346,43.594885,-85.421128
24870,Michigan,MI,Capac,48014,43.025719,-82.93155300000001
24871,Michigan,MI,Carleton,48117,42.050259,-83.410188
24873,Michigan,MI,Carney,49812,45.591632,-87.50312
24874,Michigan,MI,Caro,48723,43.48492,-83.389528
24876,Michigan,MI,Carp Lake,49718,45.734641,-84.861524
24877,Michigan,MI,Carp Lake,49755,45.634591,-84.80102600000001
24880,Michigan,MI,Carson City,48811,43.181346000000005,-84.853617
24882,Michigan,MI,Carsonville,48419,43.435806,-82.660428
24886,Michigan,MI,Caseville,48725,43.943956,-83.209593
24889,Michigan,MI,Casnovia,49318,43.227276,-85.820431
24891,Michigan,MI,Caspian,49915,46.065137,-88.62203199999999
24892,Michigan,MI,Caspian,49935,46.175587,-88.752156
24894,Michigan,MI,Cass City,48726,43.607392,-83.168024
24895,Michigan,MI,Cassopolis,49031,41.9047,-85.974314
24896,Michigan,MI,Cedar,49621,44.86873,-85.770347
24900,Michigan,MI,Cedar Springs,49319,43.230087,-85.528037
24903,Michigan,MI,Cement City,49233,42.061113,-84.362502
24905,Michigan,MI,Center Line,48015,42.480488,-83.02718
24906,Michigan,MI,Center Line,48091,42.468164,-83.05799499999999
24909,Michigan,MI,Central Lake,49622,45.07741,-85.260935
24911,Michigan,MI,Centreville,49032,41.911488,-85.52287
24916,Michigan,MI,Charlevoix,49720,45.280509,-85.245046
24919,Michigan,MI,Charlotte,48813,42.579775,-84.84589100000001
24924,Michigan,MI,Chatham,49816,46.285383,-86.895309
24925,Michigan,MI,Cheboygan,49721,45.582257,-84.460476
24927,Michigan,MI,Chelsea,48118,42.312205,-84.0341
24931,Michigan,MI,Chesaning,48616,43.191074,-84.11346
24949,Michigan,MI,Clare,48617,43.851308,-84.717297
24955,Michigan,MI,Clarksville,48815,42.834371,-85.258585
24956,Michigan,MI,Clawson,48017,42.536693,-83.15035999999999
24957,Michigan,MI,Clawson,48073,42.519211,-83.164367
24961,Michigan,MI,Clayton,49235,41.863913,-84.20092
24965,Michigan,MI,Clifford,48727,43.313337,-83.174645
24966,Michigan,MI,Climax,49034,42.233525,-85.34120899999999
24968,Michigan,MI,Clinton,49236,42.076033,-83.942349
24970,Michigan,MI,Clio,48420,43.179103000000005,-83.700508
24976,Michigan,MI,Coldwater,49036,41.90548,-85.031277
24980,Michigan,MI,Coleman,48618,43.736779,-84.55670699999999
24987,Michigan,MI,Coloma,49038,42.202822,-86.320868
24990,Michigan,MI,Colon,49040,41.965721,-85.329273
24992,Michigan,MI,Columbiaville,48421,43.155496,-83.393189
24997,Michigan,MI,Comstock Park,49321,43.073608,-85.681875
24999,Michigan,MI,Concord,49237,42.170452,-84.65149
25001,Michigan,MI,Constantine,49042,41.859375,-85.669395
25004,Michigan,MI,Conway,49706,45.438274,-84.779397
25005,Michigan,MI,Conway,49722,45.427456,-84.862324
25006,Michigan,MI,Conway,49770,45.331202000000005,-84.897145
25009,Michigan,MI,Coopersville,49404,43.063438,-85.952185
25011,Michigan,MI,Copemish,49625,44.433447,-85.88303
25012,Michigan,MI,Copemish,49683,44.540521000000005,-85.92689399999999
25013,Michigan,MI,Copper City,49917,47.281359,-88.35913199999999
25014,Michigan,MI,Copper Harbor,49918,47.435192,-87.851282
25016,Michigan,MI,Corunna,48817,43.013949,-84.042884
25017,Michigan,MI,Corunna,48867,43.002718,-84.18897700000001
25024,Michigan,MI,Cross,49740,45.524807,-85.00834499999999
25026,Michigan,MI,Cross Village,49723,45.643907,-85.031197
25027,Michigan,MI,Croswell,48422,43.261472,-82.653704
25033,Michigan,MI,Crystal Falls,49920,46.138161,-88.30225
25040,Michigan,MI,Custer,49405,43.914692,-86.191237
25043,Michigan,MI,Daggett,49821,45.529658000000005,-87.631007
25046,Michigan,MI,Dansville,48819,42.547396,-84.28099399999999
25047,Michigan,MI,Davison,48423,43.03861,-83.51094599999999
25052,Michigan,MI,De Tour,49725,45.978483,-84.02078399999999
25053,Michigan,MI,DeWitt,48820,42.863913,-84.59229599999999
25056,Michigan,MI,Dearborn,48101,42.259473,-83.21039
25057,Michigan,MI,Dearborn,48120,42.306327,-83.176211
25058,Michigan,MI,Dearborn,48124,42.298036,-83.24761
25059,Michigan,MI,Dearborn,48126,42.325790000000005,-83.183213
25060,Michigan,MI,Dearborn,48128,42.320411,-83.259969
25062,Michigan,MI,Dearborn Heights,48125,42.277334,-83.264832
25063,Michigan,MI,Dearborn Heights,48127,42.335793,-83.28329599999999
25065,Michigan,MI,Decatur,49045,42.102102,-85.999123
25067,Michigan,MI,Deckerville,48427,43.535638,-82.725482
25068,Michigan,MI,Deerfield,49238,41.90223,-83.785596
25071,Michigan,MI,Delton,49046,42.519178,-85.387984
25075,Michigan,MI,Detroit,48126,42.325790000000005,-83.183213
25076,Michigan,MI,Detroit,48201,42.34702,-83.060185
25077,Michigan,MI,Detroit,48202,42.374786,-83.077718
25078,Michigan,MI,Detroit,48203,42.420736,-83.104338
25079,Michigan,MI,Detroit,48204,42.365812,-83.142935
25080,Michigan,MI,Detroit,48205,42.433156,-82.981142
25081,Michigan,MI,Detroit,48206,42.375123,-83.107897
25082,Michigan,MI,Detroit,48207,42.34968,-83.01872
25083,Michigan,MI,Detroit,48208,42.348492,-83.091939
25084,Michigan,MI,Detroit,48209,42.306083,-83.117655
25085,Michigan,MI,Detroit,48210,42.336218,-83.12833
25086,Michigan,MI,Detroit,48211,42.381339,-83.045704
25087,Michigan,MI,Detroit,48212,42.409721000000005,-83.056394
25088,Michigan,MI,Detroit,48213,42.397931,-82.995213
25089,Michigan,MI,Detroit,48214,42.365116,-82.98764399999999
25090,Michigan,MI,Detroit,48215,42.375051,-82.954346
25091,Michigan,MI,Detroit,48216,42.326521,-83.078789
25092,Michigan,MI,Detroit,48217,42.277651,-83.155078
25093,Michigan,MI,Detroit,48219,42.425328,-83.251428
25094,Michigan,MI,Detroit,48221,42.427,-83.148609
25095,Michigan,MI,Detroit,48223,42.393453,-83.24632700000001
25096,Michigan,MI,Detroit,48224,42.410693,-82.941265
25097,Michigan,MI,Detroit,48225,42.439007,-82.92949300000001
25098,Michigan,MI,Detroit,48226,42.331754,-83.05005899999999
25099,Michigan,MI,Detroit,48227,42.387248,-83.192594
25100,Michigan,MI,Detroit,48228,42.355455,-83.217014
25101,Michigan,MI,Detroit,48233,42.323697,-83.061662
25102,Michigan,MI,Detroit,48234,42.431198,-83.039501
25103,Michigan,MI,Detroit,48235,42.427058,-83.19480300000001
25104,Michigan,MI,Detroit,48236,42.425373,-82.893194
25105,Michigan,MI,Detroit,48238,42.396286,-83.141354
25106,Michigan,MI,Detroit,48239,42.377193,-83.282895
25107,Michigan,MI,Detroit,48240,42.42446,-83.3013
25108,Michigan,MI,Detroit,48243,42.329975,-83.039506
25111,Michigan,MI,Dexter,48130,42.364141,-83.90935999999999
25115,Michigan,MI,Dimondale,48821,42.641171,-84.647417
25116,Michigan,MI,Dollar Bay,49922,47.100549,-88.483088
25118,Michigan,MI,Douglas,49406,42.642345,-86.202866
25119,Michigan,MI,Douglas,49408,42.571678000000006,-86.116236
25120,Michigan,MI,Douglas,49453,42.659522,-86.172666
25126,Michigan,MI,Dowagiac,49047,41.999696,-86.11868
25128,Michigan,MI,Dowling,49050,42.504302,-85.245704
25131,Michigan,MI,Dryden,48428,42.938195,-83.154454
25134,Michigan,MI,Dundee,48131,41.966485,-83.66941899999999
25136,Michigan,MI,Durand,48429,42.902799,-84.004049
25138,Michigan,MI,Eagle,48822,42.835279,-84.76312800000001
25140,Michigan,MI,Eagle Harbor,49950,47.386318,-88.133741
25142,Michigan,MI,Eagle River,49950,47.386333,-88.133704
25145,Michigan,MI,East Grand Rapids,49506,42.945748,-85.613839
25147,Michigan,MI,East Jordan,49727,45.125273,-85.105817
25149,Michigan,MI,East Lansing,48808,42.828836,-84.444776
25150,Michigan,MI,East Lansing,48823,42.764057,-84.459921
25151,Michigan,MI,East Lansing,48825,42.727604,-84.48142
25152,Michigan,MI,East Lansing,48906,42.788027,-84.589435
25153,Michigan,MI,East Lansing,48910,42.699177,-84.51995500000001
25154,Michigan,MI,East Lansing,48912,42.738361,-84.524017
25157,Michigan,MI,East Tawas,48730,44.343486,-83.45567700000001
25159,Michigan,MI,Eastlake,49626,44.239211,-86.290782
25160,Michigan,MI,Eastlake,49660,44.22514,-86.210203
25162,Michigan,MI,Eastpointe,48021,42.46608,-82.946341
25163,Michigan,MI,Eastpointe,48066,42.507586,-82.936582
25165,Michigan,MI,Eastport,49627,45.08436,-85.344921
25168,Michigan,MI,Eaton Rapids,48827,42.509319,-84.66044000000001
25171,Michigan,MI,Eau Claire,49111,42.022699,-86.29113199999999
25174,Michigan,MI,Ecorse,48229,42.250559,-83.14286700000001
25180,Michigan,MI,Edmore,48829,43.398205,-85.015378
25182,Michigan,MI,Edwardsburg,49112,41.796034000000006,-86.03054
25186,Michigan,MI,Elberta,49628,44.615416,-86.244403
25187,Michigan,MI,Elberta,49635,44.617255,-86.192428
25191,Michigan,MI,Elk Rapids,49629,44.918988,-85.390286
25192,Michigan,MI,Elk Rapids,49690,44.788534000000006,-85.399597
25194,Michigan,MI,Elkton,48731,43.843633,-83.15105
25197,Michigan,MI,Ellsworth,49729,45.166897,-85.29207199999999
25203,Michigan,MI,Elsie,48831,43.096225,-84.372473
25206,Michigan,MI,Emmett,48022,43.023396000000005,-82.80240400000001
25209,Michigan,MI,Empire,49630,44.818252,-86.009304
25216,Michigan,MI,Escanaba,49829,45.765396,-87.13121600000001
25217,Michigan,MI,Escanaba,49894,45.786301,-87.07550400000001
25220,Michigan,MI,Essexville,48708,43.55706,-83.84968
25221,Michigan,MI,Essexville,48732,43.612331,-83.789822
25223,Michigan,MI,Estral Beach,48166,41.982805,-83.294714
25226,Michigan,MI,Evart,49631,43.912709,-85.262924
25240,Michigan,MI,Fairgrove,48733,43.534102,-83.593113
25244,Michigan,MI,Farmington,48335,42.462863,-83.405029
25245,Michigan,MI,Farmington,48336,42.463144,-83.347268
25247,Michigan,MI,Farmington Hills,48025,42.520357,-83.264824
25248,Michigan,MI,Farmington Hills,48167,42.432426,-83.52436
25249,Michigan,MI,Farmington Hills,48322,42.537824,-83.384526
25250,Michigan,MI,Farmington Hills,48331,42.502486,-83.408936
25251,Michigan,MI,Farmington Hills,48334,42.504694,-83.349204
25252,Michigan,MI,Farmington Hills,48335,42.462863,-83.405029
25253,Michigan,MI,Farmington Hills,48336,42.463144,-83.347268
25255,Michigan,MI,Farwell,48622,43.840836,-84.881266
25259,Michigan,MI,Fennville,49408,42.571678000000006,-86.116236
25261,Michigan,MI,Fenton,48430,42.758215,-83.74368299999999
25266,Michigan,MI,Ferndale,48220,42.458061,-83.13518499999999
25270,Michigan,MI,Ferrysburg,49456,43.089103,-86.20687
25272,Michigan,MI,Fife Lake,49633,44.558687,-85.20618499999999
25274,Michigan,MI,Filer City,49634,44.214834,-86.290297
25277,Michigan,MI,Flat Rock,48134,42.106695,-83.296148
25278,Michigan,MI,Flat Rock,48173,42.073679,-83.212774
25281,Michigan,MI,Flint,48502,43.013727,-83.688376
25282,Michigan,MI,Flint,48503,42.999914,-83.708887
25283,Michigan,MI,Flint,48504,43.054725,-83.74374499999999
25284,Michigan,MI,Flint,48505,43.070311,-83.68611700000001
25285,Michigan,MI,Flint,48506,43.067472,-83.624392
25286,Michigan,MI,Flint,48507,42.966974,-83.71736
25287,Michigan,MI,Flint,48529,42.970338,-83.65859
25288,Michigan,MI,Flint,48532,43.011068,-83.794875
25289,Michigan,MI,Flint,48551,42.981014,-83.716922
25290,Michigan,MI,Flint,48553,42.977848,-83.723546
25295,Michigan,MI,Flushing,48433,43.075348,-83.867227
25305,Michigan,MI,Forestville,48434,43.661889,-82.611777
25306,Michigan,MI,Forestville,48465,43.607998,-82.70777
25310,Michigan,MI,Fostoria,48435,43.245379,-83.359338
25311,Michigan,MI,Fountain,49410,44.032042,-86.12615
25312,Michigan,MI,Fowler,48835,43.024903,-84.749057
25313,Michigan,MI,Fowlerville,48836,42.669319,-84.076583
25315,Michigan,MI,Frankenmuth,48734,43.357562,-83.74851
25318,Michigan,MI,Frankfort,49635,44.617255,-86.192428
25320,Michigan,MI,Franklin,48025,42.520357,-83.264824
25321,Michigan,MI,Fraser,48026,42.537633,-82.946742
25325,Michigan,MI,Free Soil,49411,44.100414,-86.251761
25328,Michigan,MI,Freeland,48623,43.52008,-84.13284
25330,Michigan,MI,Freeport,49325,42.760797,-85.301726
25331,Michigan,MI,Fremont,49412,43.468461,-85.948247
25338,Michigan,MI,Fruitport,49415,43.150964,-86.114307
25339,Michigan,MI,Gaastra,49927,46.030666,-88.535015
25341,Michigan,MI,Gagetown,48726,43.607392,-83.168024
25342,Michigan,MI,Gagetown,48735,43.667593,-83.270883
25343,Michigan,MI,Gaines,48436,42.865301,-83.876801
25346,Michigan,MI,Galesburg,49053,42.28924,-85.41675500000001
25348,Michigan,MI,Galien,49113,41.801105,-86.503783
25351,Michigan,MI,Garden,49835,45.735776,-86.562598
25353,Michigan,MI,Garden City,48135,42.324384,-83.34121400000001
25354,Michigan,MI,Garden City,48185,42.333901,-83.384209
25362,Michigan,MI,Gaylord,49735,44.998087,-84.670164
25371,Michigan,MI,Gibraltar,48173,42.073679,-83.212774
25372,Michigan,MI,Gibraltar,48183,42.131459,-83.217792
25380,Michigan,MI,Gladstone,49837,45.868675,-87.079134
25382,Michigan,MI,Gladwin,48624,44.061093,-84.45737
25385,Michigan,MI,Glen Arbor,49630,44.818252,-86.009304
25386,Michigan,MI,Glen Arbor,49636,44.855494,-85.96320300000001
25388,Michigan,MI,Gobles,49055,42.368474,-85.85781300000001
25393,Michigan,MI,Goodrich,48438,42.913657,-83.484165
25397,Michigan,MI,Grand Beach,49117,41.781671,-86.72683599999999
25398,Michigan,MI,Grand Blanc,48439,42.916399,-83.629374
25401,Michigan,MI,Grand Haven,49417,43.019336,-86.157843
25402,Michigan,MI,Grand Haven,49456,43.089103,-86.20687
25406,Michigan,MI,Grand Ledge,48837,42.74701,-84.771033
25409,Michigan,MI,Grand Rapids,49503,42.96212,-85.65939399999999
25410,Michigan,MI,Grand Rapids,49504,42.981579,-85.7107
25411,Michigan,MI,Grand Rapids,49505,42.996477,-85.63773499999999
25412,Michigan,MI,Grand Rapids,49506,42.945748,-85.613839
25413,Michigan,MI,Grand Rapids,49507,42.930659000000006,-85.655176
25414,Michigan,MI,Grand Rapids,49508,42.875094,-85.619304
25415,Michigan,MI,Grand Rapids,49509,42.897764,-85.69341800000001
25416,Michigan,MI,Grand Rapids,49512,42.876995,-85.52208900000001
25417,Michigan,MI,Grand Rapids,49525,43.022168,-85.592115
25418,Michigan,MI,Grand Rapids,49534,42.964438,-85.787181
25419,Michigan,MI,Grand Rapids,49544,43.038932,-85.74656999999999
25420,Michigan,MI,Grand Rapids,49546,42.93291,-85.53586800000001
25421,Michigan,MI,Grand Rapids,49548,42.870454,-85.662605
25424,Michigan,MI,Grandville,49418,42.878123,-85.767925
25426,Michigan,MI,Grant,49327,43.323527,-85.845311
25430,Michigan,MI,Grass Lake,49240,42.283303,-84.181375
25432,Michigan,MI,Grawn,49637,44.621616,-85.709787
25433,Michigan,MI,Grayling,49738,44.698328,-84.609421
25444,Michigan,MI,Greenville,48838,43.183357,-85.25666700000001
25454,Michigan,MI,Grosse Pointe,48230,42.382395,-82.921842
25456,Michigan,MI,Grosse Pointe Farms,48236,42.425373,-82.893194
25458,Michigan,MI,Grosse Pointe Park,48230,42.382395,-82.921842
25460,Michigan,MI,Grosse Pointe Woods,48225,42.439007,-82.92949300000001
25461,Michigan,MI,Grosse Pointe Woods,48236,42.425373,-82.893194
25466,Michigan,MI,Gwinn,49841,46.275179,-87.465733
25477,Michigan,MI,Hamtramck,48211,42.381339,-83.045704
25478,Michigan,MI,Hamtramck,48212,42.409721000000005,-83.056394
25480,Michigan,MI,Hancock,49930,47.16548,-88.539664
25483,Michigan,MI,Hanover,49241,42.107843,-84.603335
25484,Michigan,MI,Harbor Beach,48441,43.797892,-82.70863
25486,Michigan,MI,Harbor Springs,49740,45.524807,-85.00834499999999
25491,Michigan,MI,Harper Woods,48225,42.439007,-82.92949300000001
25492,Michigan,MI,Harper Woods,48236,42.425373,-82.893194
25494,Michigan,MI,Harrietta,49638,44.286973,-85.755675
25496,Michigan,MI,Harrison,48625,44.052142,-84.83744200000001
25499,Michigan,MI,Harrisville,48740,44.663889000000005,-83.372024
25502,Michigan,MI,Hart,49420,43.719985,-86.282313
25505,Michigan,MI,Hartford,49057,42.181948,-86.162944
25510,Michigan,MI,Harvey,49855,46.578823,-87.455319
25511,Michigan,MI,Haslett,48840,42.763138,-84.379361
25512,Michigan,MI,Hastings,49058,42.636422,-85.29969
25521,Michigan,MI,Hazel Park,48030,42.46192,-83.097685
25527,Michigan,MI,Hemlock,48626,43.421372,-84.221436
25528,Michigan,MI,Henderson,48841,43.112204,-84.239315
25529,Michigan,MI,Henderson,48867,43.002718,-84.18897700000001
25533,Michigan,MI,Hersey,49639,43.84701,-85.408527
25535,Michigan,MI,Hesperia,49421,43.599532,-86.069216
25537,Michigan,MI,Hickory Corners,49060,42.423536,-85.38597
25539,Michigan,MI,Highland Park,48203,42.420736,-83.104338
25540,Michigan,MI,Highland Park,48238,42.396286,-83.141354
25544,Michigan,MI,Hillman,49746,45.062987,-83.951062
25546,Michigan,MI,Hillsdale,49242,41.886298,-84.622698
25547,Michigan,MI,Hillsdale,49250,42.021736,-84.626224
25551,Michigan,MI,Holland,49423,42.743806,-86.083703
25552,Michigan,MI,Holland,49424,42.843818,-86.134355
25556,Michigan,MI,Holly,48442,42.78869,-83.60632
25559,Michigan,MI,Holt,48842,42.633522,-84.538076
25563,Michigan,MI,Homer,49245,42.139366,-84.811584
25564,Michigan,MI,Honor,49640,44.715246,-86.04869000000001
25567,Michigan,MI,Hopkins,49328,42.63368,-85.75816800000001
25571,Michigan,MI,Houghton,49905,47.121853,-88.722062
25572,Michigan,MI,Houghton,49931,47.084375,-88.572787
25575,Michigan,MI,Houghton Lake,48629,44.312238,-84.784698
25577,Michigan,MI,Howard City,49329,43.406472,-85.484884
25578,Michigan,MI,Howell,48843,42.575579,-83.923381
25579,Michigan,MI,Howell,48855,42.681274,-83.8972
25582,Michigan,MI,Hubbard Lake,49747,44.849651,-83.65314
25583,Michigan,MI,Hubbardston,48845,43.102441,-84.845897
25584,Michigan,MI,Hubbell,49934,47.178117,-88.437985
25585,Michigan,MI,Hudson,49247,41.837616,-84.338261
25588,Michigan,MI,Hudsonville,49426,42.863317,-85.887576
25593,Michigan,MI,Huntington Woods,48070,42.481899,-83.168088
25594,Michigan,MI,Huntington Woods,48237,42.464968,-83.182365
25600,Michigan,MI,Imlay City,48444,43.058491,-83.045197
25603,Michigan,MI,Indian River,49749,45.425743,-84.567774
25607,Michigan,MI,Inkster,48141,42.293945,-83.320298
25608,Michigan,MI,Inkster,48186,42.293764,-83.370739
25612,Michigan,MI,Interlochen,49643,44.639739,-85.828941
25615,Michigan,MI,Ionia,48846,42.986125,-85.057887
25620,Michigan,MI,Iron Mountain,49801,45.960954,-87.976613
25621,Michigan,MI,Iron Mountain,49802,45.800591,-88.082227
25623,Michigan,MI,Iron River,49935,46.175587,-88.752156
25626,Michigan,MI,Ironwood,49938,46.584294,-90.131942
25629,Michigan,MI,Ishpeming,49849,46.432711,-87.756405
25630,Michigan,MI,Ishpeming,49866,46.521482,-87.580782
25633,Michigan,MI,Ithaca,48847,43.273232,-84.575579
25635,Michigan,MI,Jackson,49201,42.275718,-84.379511
25636,Michigan,MI,Jackson,49202,42.267179,-84.41085
25637,Michigan,MI,Jackson,49203,42.221835,-84.396625
25641,Michigan,MI,Jasper,49248,41.756424,-84.01118100000001
25645,Michigan,MI,Jenison,49428,42.920205,-85.838844
25648,Michigan,MI,Jonesville,49250,42.021736,-84.626224
25654,Michigan,MI,Kalamazoo,49001,42.264543,-85.561545
25655,Michigan,MI,Kalamazoo,49002,42.195311,-85.562988
25656,Michigan,MI,Kalamazoo,49004,42.352343,-85.564972
25657,Michigan,MI,Kalamazoo,49006,42.292517,-85.631466
25658,Michigan,MI,Kalamazoo,49007,42.302591,-85.588193
25659,Michigan,MI,Kalamazoo,49008,42.263841,-85.617047
25660,Michigan,MI,Kalamazoo,49009,42.303617,-85.698025
25661,Michigan,MI,Kalamazoo,49024,42.206513,-85.617997
25662,Michigan,MI,Kalamazoo,49048,42.274268,-85.493081
25663,Michigan,MI,Kalamazoo,49074,42.317468,-85.538723
25667,Michigan,MI,Kaleva,49645,44.362133,-86.02937299999999
25668,Michigan,MI,Kalkaska,49646,44.724482,-85.055762
25672,Michigan,MI,Keego Harbor,48320,42.611935,-83.338092
25673,Michigan,MI,Keego Harbor,48328,42.65016,-83.363182
25678,Michigan,MI,Kent City,49330,43.241536,-85.73667900000001
25679,Michigan,MI,Kentwood,49508,42.875094,-85.619304
25680,Michigan,MI,Kentwood,49512,42.876995,-85.52208900000001
25681,Michigan,MI,Kentwood,49546,42.93291,-85.53586800000001
25682,Michigan,MI,Kentwood,49548,42.870454,-85.662605
25685,Michigan,MI,Kinde,48445,43.950222,-82.99055600000001
25687,Michigan,MI,Kingsford,49802,45.800591,-88.082227
25689,Michigan,MI,Kingsley,49649,44.563373,-85.525432
25690,Michigan,MI,Kingston,48741,43.402479,-83.179873
25697,Michigan,MI,L'Anse,49946,46.720894,-88.32159200000001
25701,Michigan,MI,Laingsburg,48848,42.887696000000005,-84.353703
25710,Michigan,MI,Lake Angelus,48326,42.688246,-83.244075
25711,Michigan,MI,Lake Angelus,48329,42.687016,-83.388622
25713,Michigan,MI,Lake Ann,49650,44.739836,-85.887151
25714,Michigan,MI,Lake City,49651,44.390519,-85.104789
25717,Michigan,MI,Lake Isabella,48858,43.616033,-84.795459
25718,Michigan,MI,Lake Isabella,48893,43.685543,-84.97505
25719,Michigan,MI,Lake Isabella,49340,43.61793,-85.11076800000001
25720,Michigan,MI,Lake Leelanau,49653,44.973631,-85.723949
25721,Michigan,MI,Lake Linden,49945,47.180029,-88.31411899999999
25723,Michigan,MI,Lake Odessa,48849,42.806313,-85.12453599999999
25724,Michigan,MI,Lake Orion,48362,42.782351,-83.269423
25732,Michigan,MI,Lakeview,48850,43.435272,-85.246061
25733,Michigan,MI,Lakewood Club,49445,43.292537,-86.293883
25734,Michigan,MI,Lakewood Club,49457,43.351479,-86.145156
25735,Michigan,MI,Lambertville,48144,41.752485,-83.6287
25737,Michigan,MI,Lansing,48823,42.764057,-84.459921
25738,Michigan,MI,Lansing,48837,42.74701,-84.771033
25739,Michigan,MI,Lansing,48842,42.633522,-84.538076
25740,Michigan,MI,Lansing,48854,42.581698,-84.451612
25741,Michigan,MI,Lansing,48864,42.70417,-84.392139
25742,Michigan,MI,Lansing,48906,42.788027,-84.589435
25743,Michigan,MI,Lansing,48910,42.699177,-84.51995500000001
25744,Michigan,MI,Lansing,48911,42.67301,-84.571422
25745,Michigan,MI,Lansing,48912,42.738361,-84.524017
25746,Michigan,MI,Lansing,48915,42.737952,-84.570937
25747,Michigan,MI,Lansing,48917,42.725239,-84.639542
25748,Michigan,MI,Lansing,48921,42.721347,-84.56083000000001
25749,Michigan,MI,Lansing,48933,42.731996,-84.554683
25754,Michigan,MI,Lapeer,48446,43.053740000000005,-83.338704
25758,Michigan,MI,Lathrup,48076,42.497509,-83.230864
25760,Michigan,MI,Laurium,49913,47.243215,-88.458417
25761,Michigan,MI,Lawrence,49064,42.220886,-86.049114
25763,Michigan,MI,Lawton,49065,42.138273,-85.842108
25764,Michigan,MI,Le Roy,49655,44.024932,-85.43205
25770,Michigan,MI,Leland,49654,45.146182,-86.051574
25772,Michigan,MI,Lennon,48449,42.991452,-83.944772
25773,Michigan,MI,Leonard,48367,42.836232,-83.136902
25778,Michigan,MI,Leslie,49251,42.466346,-84.407978
25782,Michigan,MI,Levering,49755,45.634591,-84.801026
25783,Michigan,MI,Lewiston,49756,44.822189,-84.282568
25784,Michigan,MI,Lexington,48450,43.258637,-82.54225500000001
25791,Michigan,MI,Lincoln,48742,44.742724,-83.435666
25792,Michigan,MI,Lincoln Park,48101,42.259473,-83.21039
25793,Michigan,MI,Lincoln Park,48146,42.243291,-83.181258
25794,Michigan,MI,Lincoln Park,48192,42.208455,-83.161498
25795,Michigan,MI,Lincoln Park,48217,42.277651,-83.155078
25796,Michigan,MI,Lincoln Park,48229,42.250559,-83.14286700000001
25798,Michigan,MI,Linden,48451,42.801183,-83.819168
25800,Michigan,MI,Litchfield,49252,42.035237,-84.765398
25805,Michigan,MI,Livonia,48150,42.371604,-83.376788
25806,Michigan,MI,Livonia,48152,42.424935,-83.374264
25807,Michigan,MI,Livonia,48154,42.397183,-83.37231899999999
25820,Michigan,MI,Lowell,49331,42.950189,-85.351989
25823,Michigan,MI,Ludington,49431,43.985802,-86.406481
25825,Michigan,MI,Luna Pier,48133,41.782381,-83.486028
25826,Michigan,MI,Luna Pier,48157,41.814628000000006,-83.438204
25828,Michigan,MI,Lupton,48635,44.387169,-83.99443
25829,Michigan,MI,Luther,49656,44.067819,-85.692017
25834,Michigan,MI,Lyons,48851,42.951055,-84.9364
25836,Michigan,MI,Mackinac Island,49757,45.856211,-84.62144
25838,Michigan,MI,Mackinaw City,49701,45.771329,-84.739198
25841,Michigan,MI,Madison Heights,48071,42.507262,-83.103371
25844,Michigan,MI,Mancelona,49659,44.895507,-85.019828
25846,Michigan,MI,Manchester,48158,42.155701,-84.02924200000001
25848,Michigan,MI,Manistee,49660,44.22514,-86.210203
25852,Michigan,MI,Manistique,49854,46.061609,-86.30448299999999
25858,Michigan,MI,Manton,49663,44.435317,-85.390105
25860,Michigan,MI,Maple City,49664,44.887981,-85.898639
25862,Michigan,MI,Maple Grove,49650,44.739836,-85.887151
25864,Michigan,MI,Maple Rapids,48835,43.024903,-84.749057
25865,Michigan,MI,Maple Rapids,48853,43.100122,-84.685621
